"pos","name","date","time","map"
"2","ace","17/04/15","12.987","madjumping6"
"3","prd","07/05/15","13.478","madjumping6"
"4","Sceletoner","25/01/13","14.240","madjumping6"
"5","slugsk!e","14/06/12","14.953","madjumping6"
"6","fish","14/06/12","15.210","madjumping6"
"7","g0rky","14/06/12","16.091","madjumping6"
"8","quazilin","24/07/17","18.750","madjumping6"
"9","maq","08/05/15","19.380","madjumping6"
"10","}}Wetarded{{","04/02/18","20.623","madjumping6"
"11","'OrangeTea'","25/01/13","23.888","madjumping6"
"12","Rambler","29/06/17","24.612","madjumping6"
"13","Sanja","14/06/12","25.299","madjumping6"
"14","CodeBlack","07/05/15","26.250","madjumping6"
"15","_PLAY_","14/06/12","26.411","madjumping6"
"16","nbc.shadow_no","07/05/15","30.623","madjumping6"
"17","shpongle","31/01/14","31.497","madjumping6"
"18","cka3ka","25/01/13","34.753","madjumping6"
"19","ins","27/09/19","39.426","madjumping6"
"20","75400379","17/11/18","41.708","madjumping6"
"21","zerosignal","23/02/18","46.289","madjumping6"
"1","Goblin","06/12/17","12.742","madjumping8"
"2","ace","27/04/16","16.126","madjumping8"
"3","Casper","26/10/14","16.375","madjumping8"
"4","Direktor","25/09/18","17.226","madjumping8"
"5","Empire","26/10/14","17.453","madjumping8"
"6","Cleaner","06/12/17","18.242","madjumping8"
"7","prd","26/10/14","18.408","madjumping8"
"8","^WhIzArD^","26/04/16","18.450","madjumping8"
"9","}}Wetarded{{","06/12/17","19.155","madjumping8"
"10","maq","14/05/15","19.570","madjumping8"
"11","Sceletoner","03/05/13","20.882","madjumping8"
"12","nbc.shadow_no","26/04/16","20.970","madjumping8"
"13","_PLAY_","03/08/12","22.183","madjumping8"
"14","Qub","04/11/13","22.708","madjumping8"
"15","Some1","06/12/17","24.824","madjumping8"
"16","PRO-kypop","25/11/16","25.444","madjumping8"
"17","Drig","26/01/13","25.643","madjumping8"
"18","Rambler","11/12/16","25.823","madjumping8"
"19","deadfroggy","22/12/14","25.964","madjumping8"
"20","Dusk","11/02/15","33.800","madjumping8"
"21","Plajjump","04/11/13","36.449","madjumping8"
"22","-TheBest-","26/01/13","37.491","madjumping8"
"23","Barry_Allen","06/03/19","38.597","madjumping8"
"24","Bless","29/08/13","38.991","madjumping8"
"25","Ceth","11/02/15","40.260","madjumping8"
"26","75400379","20/11/18","40.466","madjumping8"
"27","ins","07/03/18","40.586","madjumping8"
"28","kw4snY","26/04/16","52.972","madjumping8"
"29","zerosignal","25/09/18","61.893","madjumping8"
"30","Stalker","06/12/17","63.066","madjumping8"
"1","KroPP","15/01/14","34.780","maka2"
"2","}}Wetarded{{","29/09/17","37.377","maka2"
"3","ds.ads","27/01/13","53.520","maka2"
"4","zerosignal","27/02/18","58.006","maka2"
"5","[3M.ROSS]","15/05/15","58.601","maka2"
"6","Beepbeep","13/03/19","63.975","maka2"
"7","75400379","19/10/18","80.319","maka2"
"8","ins","21/10/17","107.755","maka2"
"9","quazilin","17/12/13","144.904","maka2"
"1","Goblin","26/12/17","22.874","mao"
"2","Lofas","19/07/14","23.629","mao"
"3","Killa","10/03/18","28.664","mao"
"4","Beepbeep","27/04/18","41.089","mao"
"5","zerosignal","25/07/18","43.509","mao"
"1","santher","14/03/14","39.391","mario"
"2","ziomek","19/04/19","42.659","mario"
"3","[3M.ROSS]","30/04/15","43.731","mario"
"4","Casper","19/03/14","44.651","mario"
"5","step","30/04/13","50.756","mario"
"6","}}Wetarded{{","22/04/16","51.694","mario"
"7","bossmies","27/04/19","54.115","mario"
"8","zerosignal","07/06/18","57.194","mario"
"9","mordo","13/11/16","59.021","mario"
"10","WhiteDemoN","08/08/12","59.545","mario"
"11","Rambler","08/06/16","60.999","mario"
"12","kNoC","22/02/13","68.723","mario"
"13","'OrangeTea'","08/08/12","69.012","mario"
"14","maq","30/04/15","71.601","mario"
"15","quazilin","08/07/17","73.860","mario"
"16","PRO-kypop","08/06/16","76.393","mario"
"17","fish","19/04/12","86.755","mario"
"1","n00k!e","14/10/15","32.978","mario2"
"2","Castro","14/10/15","33.764","mario2"
"3","[3M.ROSS]","22/07/15","39.603","mario2"
"4","75400379","19/12/18","42.321","mario2"
"5","Lofas","03/02/13","44.166","mario2"
"6","fish","26/04/18","45.588","mario2"
"7","ace","24/10/17","46.794","mario2"
"8","}}Wetarded{{","26/04/18","46.984","mario2"
"9","a2ha","14/03/16","47.127","mario2"
"10","KroPP","03/02/13","49.922","mario2"
"11","Rambler","14/03/16","52.683","mario2"
"12","Tig","02/02/13","61.275","mario2"
"13","bossmies","19/12/18","76.826","mario2"
"14","TeiOch^[tLk]","30/04/13","82.685","mario2"
"15","buzt3r","14/03/16","100.347","mario2"
"16","XtraGhost","19/12/18","126.566","mario2"
"17","zerosignal","24/10/17","176.545","mario2"
"18","slugsk!e","02/02/13","180.102","mario2"
"1","Goblin","09/05/19","6.435","masjump1"
"2","Killa","09/05/19","6.513","masjump1"
"3","SBL","09/05/19","6.570","masjump1"
"4","greedisgood210","02/05/19","6.963","masjump1"
"5","Lofas","27/02/13","7.682","masjump1"
"6","prd","10/09/16","7.809","masjump1"
"7","_PLAY_","25/02/13","7.885","masjump1"
"8","g0rky","03/09/13","7.890","masjump1"
"9","cr33pz","06/10/14","7.992","masjump1"
"10","zerosignal","29/12/18","7.993","masjump1"
"11","quazilin","27/02/13","8.182","masjump1"
"12","slugsk!e","28/10/12","8.367","masjump1"
"13","PRO-kypop","19/05/15","8.385","masjump1"
"14","bossmies","16/11/19","8.397","masjump1"
"15","a2ha","31/12/15","8.422","masjump1"
"16","Mehis","09/05/19","8.504","masjump1"
"17","Nubcake","06/10/14","8.562","masjump1"
"18","maq","19/05/15","8.598","masjump1"
"19","Castro","03/09/13","8.640","masjump1"
"20","Johnson","28/10/12","8.781","masjump1"
"21","^WhIzArD^","06/10/14","8.816","masjump1"
"22","rav","25/02/13","8.841","masjump1"
"23","'OrangeTea'","25/02/13","8.892","masjump1"
"24","Scorpion","16/03/14","8.944","masjump1"
"25","[3M.ROSS]","27/11/13","8.965","masjump1"
"26","-NomN","28/10/12","9.023","masjump1"
"27","Direktor","31/10/18","9.174","masjump1"
"28","greenz","10/09/16","9.280","masjump1"
"29","[TURD]BURGER","03/09/13","9.700","masjump1"
"30","fish","02/03/13","9.701","masjump1"
"31","Player","10/09/16","9.776","masjump1"
"32","randy","07/02/14","9.786","masjump1"
"33","[T9k]OxyTommy","03/09/13","9.787","masjump1"
"34","mazz","18/08/13","9.960","masjump1"
"35","baknd","03/10/12","9.971","masjump1"
"36","}}Wetarded{{","16/01/17","10.016","masjump1"
"37","Sanja","23/05/12","10.204","masjump1"
"38","mq","25/02/13","10.325","masjump1"
"39","kNoC","22/02/13","10.673","masjump1"
"40","buzt3r","12/02/16","10.754","masjump1"
"41","ToxicMonkey^MZC","03/09/13","11.019","masjump1"
"42","[sf]fasadin","09/05/19","11.136","masjump1"
"43","Drig","26/01/13","11.354","masjump1"
"44","nbc.shadow_no","26/05/16","12.517","masjump1"
"45","EniX","06/03/13","15.567","masjump1"
"46","75400379","27/11/18","16.379","masjump1"
"47","kw4snY","24/09/13","16.812","masjump1"
"48","ne_pizdi","09/05/19","17.151","masjump1"
"49","Polish_boy","02/09/13","17.905","masjump1"
"50","Plajjump","03/09/13","20.155","masjump1"
"51","Mako","09/05/19","21.766","masjump1"
"52","Rambler","31/12/15","22.326","masjump1"
"53","deleteme_45654","24/09/13","24.992","masjump1"
"54","Barry_Allen","09/05/19","30.426","masjump1"
"55","ins","02/05/19","40.239","masjump1"
"1","prd","05/01/19","13.431","masterjumps1"
"2","Castro","20/06/15","13.704","masterjumps1"
"3","EnZ","14/03/14","14.033","masterjumps1"
"4","Casper","14/03/14","14.249","masterjumps1"
"5","ace","20/06/15","15.130","masterjumps1"
"6","Cleaner","31/10/17","15.539","masterjumps1"
"7","Rambler","18/05/16","15.954","masterjumps1"
"8","_PLAY_","25/02/13","16.221","masterjumps1"
"9","fish","22/05/16","16.387","masterjumps1"
"10","[3M.ROSS]","17/07/14","16.461","masterjumps1"
"11","'OrangeTea'","12/11/12","16.688","masterjumps1"
"12","Sanja","12/11/12","17.057","masterjumps1"
"13","Direktor","28/08/18","17.213","masterjumps1"
"14","rav","25/02/13","17.440","masterjumps1"
"15","^WhIzArD^","18/05/16","17.651","masterjumps1"
"16","}}Wetarded{{","10/05/13","19.894","masterjumps1"
"17","zerosignal","31/10/17","20.152","masterjumps1"
"18","kNoC","22/02/13","20.174","masterjumps1"
"19","Kr3w","06/01/16","20.682","masterjumps1"
"20","metzger","19/03/13","21.327","masterjumps1"
"21","heat_me.Jr","19/08/14","21.580","masterjumps1"
"22","Ceth","20/06/15","22.229","masterjumps1"
"23","ins","28/06/18","23.837","masterjumps1"
"24","75400379","04/12/18","23.875","masterjumps1"
"25","ToxicMonkey^MZC","09/04/12","25.327","masterjumps1"
"26","Plajjump","20/06/15","26.385","masterjumps1"
"27","baknd","07/07/12","31.951","masterjumps1"
"1","Killa","29/01/14","13.585","matrix_jumps1"
"2","cr33pz","15/10/14","14.138","matrix_jumps1"
"3","EnZ","06/09/13","14.334","matrix_jumps1"
"4","}}Wetarded{{","25/05/12","14.848","matrix_jumps1"
"5","[3M.ROSS]","15/11/13","15.136","matrix_jumps1"
"6","diaa","15/11/13","15.548","matrix_jumps1"
"7","_PLAY_","12/06/13","15.870","matrix_jumps1"
"8","fish","14/10/14","15.883","matrix_jumps1"
"9","XtraGhost","22/10/18","15.889","matrix_jumps1"
"10","skjol","29/01/14","16.431","matrix_jumps1"
"11","Beepbeep","12/06/13","16.448","matrix_jumps1"
"12","kNoC","08/03/13","16.959","matrix_jumps1"
"13","Sanja","04/05/12","17.203","matrix_jumps1"
"14","Julfisk","12/06/13","17.530","matrix_jumps1"
"15","ToxicMonkey^MZC","12/06/13","17.820","matrix_jumps1"
"16","randy","29/01/14","18.260","matrix_jumps1"
"17","NLO","14/10/14","18.920","matrix_jumps1"
"18","'OrangeTea'","09/04/19","19.055","matrix_jumps1"
"19","rav","02/04/14","19.472","matrix_jumps1"
"20","Qub","08/01/19","19.985","matrix_jumps1"
"21","Prop","12/06/13","20.175","matrix_jumps1"
"22","&lt;&gt;","16/03/12","21.400","matrix_jumps1"
"23","CreePy^","17/01/16","21.594","matrix_jumps1"
"24","75400379","19/11/17","21.951","matrix_jumps1"
"25","baknd","11/03/12","23.100","matrix_jumps1"
"26","kw4snY","18/11/13","25.669","matrix_jumps1"
"27","PRO-kypop","24/11/16","26.225","matrix_jumps1"
"28","Turbo","08/01/19","26.639","matrix_jumps1"
"29","Rambler","03/08/16","27.309","matrix_jumps1"
"30","zerosignal","15/02/18","28.035","matrix_jumps1"
"31","Barry_Allen","09/04/19","34.277","matrix_jumps1"
"1","KroPP","22/12/15","18.283","maximumred"
"2","Killa","08/01/19","19.125","maximumred"
"3","APKIS","12/06/18","19.167","maximumred"
"4","ace","18/10/15","22.309","maximumred"
"5","a2ha","22/12/15","33.624","maximumred"
"6","Lofas","15/11/13","35.536","maximumred"
"7","Beepbeep","18/09/13","65.914","maximumred"
"8","_PLAY_","18/09/13","77.225","maximumred"
"9","zerosignal","12/06/18","82.006","maximumred"
"10","DM","22/12/15","88.706","maximumred"
"11","Kr3w","22/12/15","116.238","maximumred"
"12","Rambler","12/06/18","127.473","maximumred"
"13","[3M.ROSS]","21/12/15","153.913","maximumred"
"14","75400379","26/10/18","197.321","maximumred"
"15","nbc.shadow_no","02/08/17","214.482","maximumred"
"16","slugsk!e","05/01/13","255.409","maximumred"
"17","Direktor","09/12/18","475.087","maximumred"
"18","Nightfall","02/12/13","529.735","maximumred"
"1","Lofas","16/04/15","23.510","mayanjump4"
"2","bossmies","23/11/19","23.770","mayanjump4"
"3","APKIS","17/04/15","24.829","mayanjump4"
"4","Direktor","23/11/19","27.366","mayanjump4"
"5","}}Wetarded{{","20/05/18","27.656","mayanjump4"
"6","maq","16/04/15","30.951","mayanjump4"
"7","masta","15/03/18","31.277","mayanjump4"
"8","zerosignal","13/08/19","31.430","mayanjump4"
"9","Rambler","31/10/19","37.833","mayanjump4"
"10","_PLAY_","15/04/15","38.568","mayanjump4"
"11","[3M.ROSS]","15/04/15","39.090","mayanjump4"
"12","DRK","24/11/12","50.722","mayanjump4"
"13","^WhIzArD^","11/06/16","56.694","mayanjump4"
"14","PRO-kypop","16/04/15","61.188","mayanjump4"
"15","75400379","05/11/18","66.163","mayanjump4"
"16","Cleaner","17/09/13","71.933","mayanjump4"
"17","ins","04/08/18","79.077","mayanjump4"
"18","Johnson","24/11/12","85.887","mayanjump4"
"19","'OrangeTea'","23/11/12","90.256","mayanjump4"
"20","Tofik","13/08/19","91.662","mayanjump4"
"21","AK-47","02/08/14","103.190","mayanjump4"
"22","quazilin","17/02/13","120.434","mayanjump4"
"1","Castro","18/12/14","5.954","mazemania"
"2","Ratiosu","13/08/16","6.063","mazemania"
"3","_PLAY_","05/04/14","6.106","mazemania"
"4","prd","18/12/14","6.108","mazemania"
"5","EnZ","20/06/13","6.144","mazemania"
"6","GreenJumper","05/11/15","6.256","mazemania"
"7","Den4ik","09/05/15","6.271","mazemania"
"8","Idaho","05/11/15","6.297","mazemania"
"9","deadfroggy","09/05/15","6.351","mazemania"
"10","}}Wetarded{{","02/12/12","6.361","mazemania"
"11","g0rky","14/11/12","6.374","mazemania"
"12","ace","11/04/16","6.419","mazemania"
"13","Killa","30/09/18","6.430","mazemania"
"14","a2ha","11/04/16","6.442","mazemania"
"15","WhiteDemoN","11/02/14","6.645","mazemania"
"16","nbc.shadow_no","18/07/16","6.674","mazemania"
"17","car^^","09/05/15","6.788","mazemania"
"18","xcrx","06/07/13","6.823","mazemania"
"19","Scipio","02/01/14","6.840","mazemania"
"20","glide^","05/11/15","6.862","mazemania"
"21","(MCS)Faderjok","02/06/14","6.909","mazemania"
"22","Cleaner","05/09/17","6.911","mazemania"
"23","heat_me.Jr","11/02/14","6.912","mazemania"
"24","Julfisk","20/06/13","7.039","mazemania"
"25","baknd","28/11/12","7.138","mazemania"
"26","[3M.ROSS]","11/02/14","7.220","mazemania"
"27","NLO","13/08/16","7.235","mazemania"
"28","az","06/07/13","7.238","mazemania"
"29","Polish_boy","05/04/14","7.338","mazemania"
"30","cr33pz","06/07/13","7.352","mazemania"
"31","cyber","30/07/13","7.396","mazemania"
"32","'OrangeTea'","14/11/12","7.440","mazemania"
"33","dnb","11/04/16","7.474","mazemania"
"34","^WhIzArD^","31/08/19","7.488","mazemania"
"35","fish","05/11/15","7.526","mazemania"
"36","skjol","13/08/16","7.536","mazemania"
"37","Player","30/09/18","7.543","mazemania"
"38","Yummiee!","06/07/13","7.559","mazemania"
"39","rav","19/02/13","7.586","mazemania"
"40","Rambler","14/12/15","7.774","mazemania"
"41","HaxIsGone","02/02/16","7.821","mazemania"
"42","ToxicMonkey^MZC","17/07/17","7.840","mazemania"
"43","yogurt","13/08/16","7.886","mazemania"
"44","tjotosz?","09/05/15","7.987","mazemania"
"45","AK-47","02/08/14","8.000","mazemania"
"46","Plajjump","06/09/15","8.077","mazemania"
"47","kw4snY","18/11/13","8.165","mazemania"
"48","Drig","26/01/13","8.240","mazemania"
"49","buzt3r","12/02/16","8.261","mazemania"
"50","PRO-kypop","04/01/19","8.560","mazemania"
"51","randy","06/06/14","8.657","mazemania"
"52","Awshum1","30/09/18","8.702","mazemania"
"53","-TheBest-","26/01/13","8.707","mazemania"
"54","Direktor","31/10/18","9.208","mazemania"
"55","Kr3w","04/09/16","9.669","mazemania"
"56","Barry_Allen","15/02/18","10.249","mazemania"
"57","-RAW-","02/12/12","10.608","mazemania"
"58","maq","17/08/18","11.481","mazemania"
"59","75400379","30/11/18","12.140","mazemania"
"60","zerosignal","17/08/17","14.482","mazemania"
"61","santher","27/10/12","43.855","mazemania"
"62","papahops","27/10/12","45.873","mazemania"
"63","slugsk!e","07/11/12","48.608","mazemania"
"64","kNoC","27/10/12","48.631","mazemania"
"65","Mazas","28/10/12","50.330","mazemania"
"66","Johnson","27/10/12","51.040","mazemania"
"1","Castro","14/08/18","37.336","mazemania2"
"2","prd","05/11/17","37.501","mazemania2"
"3","EnZ","05/04/13","39.535","mazemania2"
"4","Caboom","05/11/17","40.992","mazemania2"
"5","_PLAY_","20/01/13","41.142","mazemania2"
"6","Rambler","31/10/18","41.298","mazemania2"
"7","Idaho","29/01/13","41.604","mazemania2"
"8","bossmies","21/03/19","41.625","mazemania2"
"9","XtraGhost","31/10/18","41.806","mazemania2"
"10","greedisgood210","14/08/18","43.525","mazemania2"
"11","'OrangeTea'","21/03/19","43.573","mazemania2"
"12","zerosignal","21/03/19","44.065","mazemania2"
"13","dnb","05/11/17","45.235","mazemania2"
"14","AK-47","02/08/14","45.380","mazemania2"
"15","yogurt","20/01/13","45.596","mazemania2"
"16","[3M.ROSS]","22/07/14","46.374","mazemania2"
"17","GreenJumper","02/08/14","51.711","mazemania2"
"18","przypal","24/06/14","52.807","mazemania2"
"19","{G}oo{F}","11/11/15","55.136","mazemania2"
"20","Plajjump","05/09/13","60.364","mazemania2"
"21","kw4snY","18/11/13","62.223","mazemania2"
"22","shpongle","15/01/14","63.356","mazemania2"
"23","Death_Jump","05/04/13","64.618","mazemania2"
"24","}}Wetarded{{","23/05/12","66.962","mazemania2"
"25","Mako","06/05/16","80.938","mazemania2"
"26","^WhIzArD^","27/12/16","82.083","mazemania2"
"27","Eclipse","05/04/13","90.853","mazemania2"
"28","ToxicMonkey^MZC","08/04/12","98.347","mazemania2"
"29","Direktor","31/10/18","99.940","mazemania2"
"30","HENIEK","05/04/13","101.948","mazemania2"
"31","&lt;&gt;","07/06/12","115.974","mazemania2"
"32","ins","04/05/18","142.667","mazemania2"
"33","75400379","23/12/18","142.851","mazemania2"
"34","Tofik","14/08/18","251.863","mazemania2"
"1","n00k!e","16/03/14","16.730","mazzjumps"
"2","GreenJumper","16/03/14","16.829","mazzjumps"
"3","Killa","10/08/19","16.956","mazzjumps"
"4","(MCS)Faderjok","28/10/13","17.119","mazzjumps"
"5","g0rky","15/10/13","17.160","mazzjumps"
"6","santher","16/03/14","17.164","mazzjumps"
"7","_PLAY_","28/10/13","17.457","mazzjumps"
"8","[TURD]BURGER","15/10/13","17.503","mazzjumps"
"9","UniBG","28/10/13","17.592","mazzjumps"
"10","cr33pz","15/10/13","17.835","mazzjumps"
"11","quazilin","16/03/14","17.910","mazzjumps"
"12","Cleaner","28/10/13","18.008","mazzjumps"
"13","fish","15/10/13","18.024","mazzjumps"
"14","Castro","15/10/13","18.095","mazzjumps"
"15","[sf]fasadin","06/09/12","18.248","mazzjumps"
"16","Direktor","10/08/19","18.402","mazzjumps"
"17","[DARF]BALLS","28/10/13","18.489","mazzjumps"
"18","EnZ","15/10/13","18.670","mazzjumps"
"19","[3M.ROSS]","15/10/13","18.792","mazzjumps"
"20","deadfroggy","23/01/15","18.822","mazzjumps"
"21","StalkerKoffie","15/10/13","18.885","mazzjumps"
"22","'OrangeTea'","09/10/19","18.936","mazzjumps"
"23","draxi","22/08/18","19.188","mazzjumps"
"24","randy","16/03/14","19.403","mazzjumps"
"25","Beepbeep","15/10/13","19.712","mazzjumps"
"26","ToxicMonkey^MZC","15/10/13","20.143","mazzjumps"
"27","TeiOch^[tLk]","29/06/13","20.582","mazzjumps"
"28","nbc.shadow_no","10/08/19","21.052","mazzjumps"
"29","Death_Jump","16/03/14","21.055","mazzjumps"
"30","Bezel","16/03/14","21.369","mazzjumps"
"31","Voety","15/10/13","21.415","mazzjumps"
"32","baknd","06/05/13","24.130","mazzjumps"
"33","Plajjump","07/07/15","26.407","mazzjumps"
"34","shpongle","28/10/13","26.811","mazzjumps"
"35","ace","11/08/19","27.045","mazzjumps"
"36","AK-47","02/08/14","27.731","mazzjumps"
"37","kw4snY","28/10/13","28.470","mazzjumps"
"38","metzger","15/10/13","28.539","mazzjumps"
"39","skjol","09/10/19","28.570","mazzjumps"
"40","Barry_Allen","10/08/19","29.328","mazzjumps"
"41","bossmies","12/02/19","29.583","mazzjumps"
"42","Rambler","06/06/16","29.763","mazzjumps"
"43","Julfisk","10/08/19","29.897","mazzjumps"
"44","&lt;&gt;","07/06/12","31.240","mazzjumps"
"45","}}Wetarded{{","19/07/17","32.248","mazzjumps"
"46","ins","11/08/19","32.287","mazzjumps"
"47","maq","16/05/15","32.403","mazzjumps"
"48","Bless","23/01/15","33.140","mazzjumps"
"49","75400379","12/01/19","34.410","mazzjumps"
"50","hao","23/07/17","37.065","mazzjumps"
"51","cka3ka","06/06/14","41.260","mazzjumps"
"52","zerosignal","31/12/17","43.699","mazzjumps"
"53","PRO-kypop","02/02/16","50.681","mazzjumps"
"54","dope","16/03/14","66.572","mazzjumps"
"55","KrAzY_k","06/09/12","69.261","mazzjumps"
"56","ne_pizdi","09/10/19","73.453","mazzjumps"
"57","Nightfall","18/10/13","99.738","mazzjumps"
"58","HaxIsGone","02/02/16","134.036","mazzjumps"
"1","prd","25/04/18","12.668","mazzjumps2"
"2","Goblin","25/04/18","12.707","mazzjumps2"
"3","Killa","31/12/18","12.732","mazzjumps2"
"4","Lofas","10/03/14","12.769","mazzjumps2"
"5","(MCS)Faderjok","20/10/13","12.775","mazzjumps2"
"6","ace","10/05/18","12.795","mazzjumps2"
"7","_PLAY_","20/10/13","12.805","mazzjumps2"
"8","Skyline","12/09/13","12.821","mazzjumps2"
"9","santher","20/10/13","12.828","mazzjumps2"
"10","qTr","22/05/18","12.846","mazzjumps2"
